name,stars,url,default-branch,default-branch-commit-cnt,has_main_master_trunk,develop-name,develop-commit-cnt,develop-name2,develop-commit-cnt2
awesome-public-datasets,59416,https://github.com/awesomedata/awesome-public-datasets,master,774,True
gpt4free,59361,https://github.com/xtekky/gpt4free,main,2167,True
lodash,59315,https://github.com/lodash/lodash,main,8016,True
Front-end-Developer-Interview-Questions,59293,https://github.com/h5bp/Front-end-Developer-Interview-Questions,main,1045,True
jquery,59058,https://github.com/jquery/jquery,main,6715,True
scikit-learn,58959,https://github.com/scikit-learn/scikit-learn,main,31527,True
angular.js,58896,https://github.com/angular/angular.js,master,9074,True
PayloadsAllTheThings,58532,https://github.com/swisskyrepo/PayloadsAllTheThings,master,1928,True
fuel-core,58280,https://github.com/FuelLabs/fuel-core,master,961,True
imgui,58160,https://github.com/ocornut/imgui,master,8219,True
shadowsocks-windows,58142,https://github.com/shadowsocks/shadowsocks-windows,main,1718,True
Java,57768,https://github.com/TheAlgorithms/Java,master,2188,True
openai-cookbook,57731,https://github.com/openai/openai-cookbook,main,875,True
obs-studio,57698,https://github.com/obsproject/obs-studio,master,14270,True
design-resources-for-developers,57451,https://github.com/bradtraversy/design-resources-for-developers,master,2214,True
awesome-cpp,57292,https://github.com/fffaraz/awesome-cpp,master,1846,True
tabby,57244,https://github.com/Eugeny/tabby,master,6189,True
Apollo-11,57131,https://github.com/chrislgarry/Apollo-11,master,549,True
awesome-nodejs,57105,https://github.com/sindresorhus/awesome-nodejs,main,864,True
awesome-scalability,57009,https://github.com/binhnguyennus/awesome-scalability,master,1186,True
generative-ai-for-beginners,56948,https://github.com/microsoft/generative-ai-for-beginners,main,1085,True
html5-boilerplate,56255,https://github.com/h5bp/html5-boilerplate,main,2566,True
caddy,55774,https://github.com/caddyserver/caddy,master,2056,True
SecLists,55764,https://github.com/danielmiessler/SecLists,master,3101,True
spring-framework,55733,https://github.com/spring-projects/spring-framework,main,30697,True
awesome-courses,55607,https://github.com/prakhar1989/awesome-courses,master,554,True
rails,55340,https://github.com/rails/rails,main,92173,True
gatsby,55151,https://github.com/gatsbyjs/gatsby,master,21668,True
screenshot-to-code,54929,https://github.com/abi/screenshot-to-code,main,597,True
alacritty,54765,https://github.com/alacritty/alacritty,master,2347,True
docusaurus,54390,https://github.com/facebook/docusaurus,main,6001,True
llama,54290,https://github.com/meta-llama/llama,main,142,True
leetcode,54187,https://github.com/azl397985856/leetcode,master,1794,True
element,54055,https://github.com/ElemeFE/element,dev,4612,True,dev,4612
prometheus,53920,https://github.com/prometheus/prometheus,main,13239,True
DeepLearning-500-questions,53833,https://github.com/scutan90/DeepLearning-500-questions,master,1275,True
nuxt,53282,https://github.com/nuxt/nuxt,main,6440,True
new-pac,53275,https://github.com/Alvin9999/new-pac,master,2286,True
localstack,53092,https://github.com/localstack/localstack,master,6124,True
private-gpt,53032,https://github.com/zylon-ai/private-gpt,main,295,True
cs-self-learning,53005,https://github.com/PKUFlyingPig/cs-self-learning,master,496,True
uptime-kuma,52950,https://github.com/louislam/uptime-kuma,master,5381,True
nerd-fonts,52898,https://github.com/ryanoasis/nerd-fonts,master,2649,True
sherlock,52820,https://github.com/sherlock-project/sherlock,master,2440,True
react-router,52541,https://github.com/remix-run/react-router,main,6608,True,dev,8644
act,52506,https://github.com/nektos/act,master,1160,True
face_recognition,52459,https://github.com/ageitgey/face_recognition,master,238,True
awesome-flutter,52292,https://github.com/Solido/awesome-flutter,master,1895,True
normalize.css,52155,https://github.com/necolas/normalize.css,master,360,True
annotated_deep_learning_paper_implementations,52018,https://github.com/labmlai/annotated_deep_learning_paper_implementations,master,785,True
requests,51783,https://github.com/psf/requests,main,6294,True
scrapy,51766,https://github.com/scrapy/scrapy,master,10526,True
ChatGPT,51755,https://github.com/lencx/ChatGPT,v2-dev,633,True
Real-Time-Voice-Cloning,51622,https://github.com/CorentinJ/Real-Time-Voice-Cloning,master,297,True
